,RF Prediction,XGB Prediction,Reg Prediction,Actual
1509,250884.72323790222,280090.9375,287948.05132883275,190000
1510,840481.9717064445,853065.3125,845774.6427673198,810000
1511,244047.25000235206,224152.25,253253.36710634627,199000
1512,291124.51294544793,302226.125,324787.58056462876,290000
1513,300966.855919774,298531.09375,312491.00593265495,245000
1514,764012.2425624955,817761.875,607473.3610586538,1210000
1515,543640.4003244624,569571.625,561394.5844235389,495000
1516,356177.1452580006,329017.4375,340520.3693832133,300000
1517,594109.5582198369,608434.5,562093.7602789293,482000
1518,258037.48243026074,238896.171875,258834.2246554524,213675
1519,641509.0299306536,693988.4375,549936.820099175,608250
1520,306821.40452682076,280249.375,306425.7445897263,315000
1521,462440.93104779563,467363.21875,492527.5056788395,449950
1522,420394.4353493173,367323.5,354616.7830133024,239000
1523,1064726.872155776,933194.9375,814685.2337713948,998000
1524,684342.6850207719,665110.3125,732872.8121577355,634000
1525,304402.90076496365,333784.625,354085.8723490008,280000
1526,636513.8485512288,574661.5625,624042.1297196775,635000
1527,494246.6460714508,570357.0625,432567.66372454684,926300
1528,447894.73467553913,433356.8125,411948.5453630292,433200
1529,472659.4664642136,474669.25,532644.3683508612,599950
1530,557420.0187508307,578813.6875,447044.059178182,1000000
1531,1865800.277435139,2222174.0,1363632.4746099303,2190000
1532,260952.69222192193,278052.53125,286453.2708404231,191000
1533,504303.97598475794,528293.0,502140.5155619132,499000
1534,901816.7485399678,942662.0,702636.7598317035,1220000
1535,503223.0188393659,607280.875,461314.06661410717,499000
1536,411585.1594056955,445030.25,410282.3201155569,615000
1537,873863.820497836,871120.875,606986.6456491678,725000
1538,484891.57373457385,432346.6875,396749.4590127425,275000
1539,294279.4982039409,290775.0,297119.7175066575,300000
1540,469411.2963253813,474096.5,466062.44932090194,405000
1541,571348.3268547929,616108.6875,621388.0138216998,420000
1542,661581.8665231458,603166.75,511763.0599573023,615000
1543,356319.97413720144,404040.84375,375651.6698487299,380000
1544,596017.9500446772,604881.0,554321.6192411068,450000
1545,355052.0968488952,365079.65625,339169.2003331727,325000
1546,359026.61681484984,326181.90625,333985.73470804596,411000
1547,698524.3650003322,637935.5625,664510.1710491946,577000
1548,347949.63138598466,364966.1875,443231.671992655,416000
1549,370769.7460939035,358281.375,327034.7480621128,130000
1550,472237.3556819657,479429.8125,525401.8949794723,464000
1551,941154.5231386509,967183.5625,910937.3849582894,975000
1552,365539.42715276167,400473.1875,431686.1151672654,330000
1553,345838.84750477225,360719.34375,408268.9121848734,485000
1554,1258805.9663660643,1162531.125,1232901.2469211332,1480000
1555,417517.53024097264,407324.34375,387087.55206786067,371500
1556,1514320.1233748754,1870678.125,1288924.2081075371,1250000
1557,210010.8731344984,313611.28125,340857.33521627524,390000
1558,633807.9958739809,604228.9375,503241.48649596045,597000
1559,584111.5488845776,555601.75,437093.92199140636,667000
1560,579776.7624511655,543905.875,539609.5242720884,580000
1561,617930.8805294795,606700.875,524807.9273972685,779000
1562,1062797.1844072784,1046211.6875,759713.1660214601,1440000
1563,485638.6387213813,534147.3125,456085.59626038186,560000
1564,868181.942211774,849830.3125,1049905.06063463,860000
1565,420444.5554862543,443925.59375,475134.5040493481,405000
1566,495969.00949044665,512044.0,450605.0734978156,620000
1567,397051.8127562983,427573.03125,463416.6461432733,350000
1568,349760.4489865356,362567.96875,386596.2461365652,330000
1569,258479.3555126736,271804.5,282621.23534745956,290000
1570,254344.93157701477,241581.078125,261951.34093395446,212000
1571,623311.3389521878,672055.0625,645664.6054971999,600000
1572,217201.99254902988,207234.984375,249698.40516246017,235000
1573,232532.46065162314,311855.8125,346205.8434225178,279500
1574,433324.3702592766,411375.75,367018.43689447717,415000
1575,2177198.66928387,2801292.75,2422903.5977961887,2570000
1576,826795.3566915041,890756.375,549941.0263035379,940000
1577,273270.2832417066,268751.65625,280065.039865553,257000
1578,637117.3535321569,713487.75,904403.5551956313,705000
1579,297439.0384438609,328741.09375,355867.2760067909,249900
1580,284840.8049264511,377087.96875,354234.9246740335,445000
1581,481771.6234924229,517728.65625,472895.04689123493,442500
1582,1227868.4419952836,1126972.375,1109086.21535823,1150000
1583,418590.8619462281,425928.84375,382531.84011440765,388000
1584,438510.89247447724,397535.1875,413054.8243353488,380000
1585,952887.0803560242,1256098.375,980149.8530192467,1300000
1586,443897.38895629975,423988.0,547528.5179488623,430000
1587,419628.78661667433,387808.53125,454591.6272811679,427500
1588,427930.40251189045,440245.40625,357631.33148818405,582000
1589,260641.03620743947,368332.03125,398490.0482786984,229800
1590,346267.1976956752,410676.0625,386785.84657150164,400000
1591,493752.8301381051,425343.5,471479.9899987938,449950
1592,611485.128619384,606884.875,582095.2324820564,810000
1593,556724.4465495815,559691.375,539389.7958883151,250000
1594,620832.2410882192,573232.4375,460744.985905764,774000
1595,652707.7384158765,576054.75,484107.1263214808,549000
1596,245981.7474653592,253636.859375,298534.05469277466,204000
1597,273036.2681179565,311536.84375,348712.0279690168,245000
1598,637822.6601713413,631068.25,699667.5973586858,627000
1599,428968.4179997577,401810.96875,432086.22949708655,500012
1600,409951.342586325,421858.8125,429407.2073551046,510000
1601,394623.01683304965,438120.25,406499.59520981455,385000
1602,576100.7775137875,557448.1875,540326.3895573498,480000
1603,608133.1209575197,604165.0,620387.528379786,590000
1604,638270.1106139994,673055.0,715267.9482237995,625000
1605,336785.36142711825,270899.5625,276204.8357245942,340000
1606,401899.57287169097,450444.46875,376394.51236848335,210000
1607,509811.7771909312,433210.125,414487.84994910937,475000
1608,628037.3519002042,624928.9375,735610.5856681718,620000
1609,1681902.86118343,1485923.375,2164449.304479491,2200000
1610,553841.7752901984,569746.5,598987.7137161461,542000
1611,530432.1787637617,541716.6875,457856.937886957,335750
1612,390582.83247821045,489079.71875,441935.02904094505,338800
1613,339564.12074151443,469322.65625,432363.5604494098,320000
1614,594740.5958443183,505306.40625,422124.19148642087,580000
1615,169604.86152754625,189735.109375,230385.02800074965,220000
1616,637642.6008544685,560897.9375,543685.6288358046,480000
1617,490225.0983701015,547776.75,458917.213652957,399950
1618,631237.9298234549,615066.0625,682488.3516217993,621500
1619,946136.9095573003,959587.3125,1165237.472259374,950000
1620,602053.1722299302,600512.1875,466952.52583363897,432500
1621,166102.84041441022,224498.171875,238885.56454894488,234000
1622,342195.389681524,320697.6875,298632.2122814506,320000
1623,1407621.441314122,1468365.25,1749298.2892014058,1300000
1624,361545.86714190897,394058.8125,371431.06038654386,250000
1625,452322.0993608092,468091.1875,466661.1144828751,349170
1626,640701.4260160686,680180.0625,650693.54793659,925000
1627,625429.1453342389,640902.1875,781441.2133698937,508000
1628,274746.94177297514,274203.40625,311276.3119205712,400000
1629,248611.97211980761,241277.375,257177.03299499452,280000
1630,623328.7967257313,589988.3125,647215.3290801583,480000
1631,387228.92840696336,347086.375,367191.3621792157,347000
1632,457373.17345729127,414767.53125,484941.37425453344,426000
1633,557058.9411117187,543667.875,583710.966565072,534000
1634,530952.6500105021,414708.1875,412809.3043907395,375000
1635,302242.61704005697,318291.53125,328993.43635252357,352950
1636,358277.7673422246,302464.3125,294792.69332800736,335000
1637,825929.8849591448,798602.125,928175.2079448157,859990
1638,483250.679925483,454595.59375,481315.0642232339,555000
1639,366638.64239358075,379581.5,355317.7143285181,380000
1640,710013.9508628321,718174.9375,580241.6924658281,1010000
1641,604972.377367685,573974.1875,612590.4991112709,585000
1642,541958.4576325322,569028.125,526129.4691631402,500000
1643,365676.2136610925,385286.6875,418004.68489108566,387000
1644,310678.8272341602,362709.0625,404704.17630630534,275000
1645,435863.2492390826,418865.375,387572.3498660713,468000
1646,295322.7175521529,282956.9375,315921.66424915247,299990
1647,601821.7655450252,598150.4375,614446.9902434149,596000
1648,198398.35972530968,274262.0,294378.99870982044,295000
1649,411400.66993631155,431370.59375,397009.52235141466,520000
1650,730817.5443481222,752751.4375,827125.8850254653,775000
1651,260549.96671775857,262431.40625,287361.22940359847,246700
1652,1010375.8932057195,1105687.125,1374354.0673726478,1300000
1653,255571.85129418713,238668.0,276600.02340664645,206600
1654,385121.6814702205,424554.84375,399938.76280193956,715000
1655,545095.7190611184,565364.5,537059.2773558019,560000
1656,394281.55358835513,382180.8125,359479.6250102168,294450
1657,673955.6201943231,682162.6875,725377.0535227876,695000
1658,540969.7093689705,571278.125,693865.2125891153,575000
1659,394991.3088109902,468163.96875,415458.4108105647,374950
1660,535540.5004025765,546935.25,599014.3681941713,504975
1661,536631.7531636218,496892.9375,444802.55265792157,566950
1662,1167252.4673099315,1130629.25,809010.9329822995,875000
1663,456490.88214261126,426968.75,366588.64547660813,387500
1664,340160.76935227716,389346.4375,349443.3386797627,450000
1665,249397.69271978596,298645.28125,302062.85965259507,258000
1666,677125.9702837785,577984.625,500926.99272347236,590000
1667,882003.592278727,901634.5625,1314545.2140928793,875000
1668,297341.46416032186,394300.5,362382.9719597274,402000
1669,948786.1873637527,1116744.25,1144259.3245067543,1650000
1670,323154.23267876945,354493.46875,362211.9847185776,265000
1671,367535.05897304416,390706.6875,356669.963390327,438400
1672,882137.5059373161,850363.75,1077254.251152692,965000
1673,210759.01979267976,206543.234375,258481.1663180574,250000
1674,495752.7643845523,479894.5625,503570.35544144094,450000
1675,456571.21497901954,435170.78125,405425.8424277998,325000
1676,192054.1878821121,219283.25,232481.96756267606,200000
1677,623015.8207528716,595585.0,569746.681836697,495000
1678,271751.097383477,287446.875,313769.88786208053,345000
1679,502080.89593937364,621304.5625,550952.8573233868,500000
1680,364491.85451329657,348498.6875,372812.82223797287,399000
1681,133639.40936334996,159474.765625,227032.32932338267,196000
1682,429179.64051729214,433306.40625,406515.83913031063,466000
1683,1052926.3017627066,931374.9375,833954.8565042309,970000
1684,376069.5224620851,354670.34375,348027.9131543684,272000
1685,546807.7525142739,484346.1875,443242.13703635853,568000
1686,571115.3362397572,541908.375,462339.5114222809,689888
1687,587935.3559358622,461004.21875,430360.4404965891,414950
1688,278823.998682769,267323.25,297004.5486201054,245000
1689,907066.244052174,727128.5625,678932.6264110148,540000
1690,1297395.091278019,1215160.125,845094.6066911173,1050000
1691,244747.18951480387,253433.265625,254880.10321246888,290000
1692,617389.506116528,658574.4375,776947.0007474864,665000
1693,347700.6974319696,390738.0,370349.9893808326,635000
1694,1426120.582713955,1524248.25,1299335.5146155783,1040000
1695,306906.8433010872,306749.9375,289953.2325225973,217000
1696,868987.2371548677,906590.6875,840825.7552675945,1410000
1697,724168.7136543919,680809.5625,632112.3491178781,802000
1698,451180.8803417444,470841.96875,433482.5245100702,460000
1699,1178199.988947643,918544.8125,639403.7480846001,1810000
1700,306604.66811939765,312179.84375,317223.04226311296,425000
1701,244167.66132999337,218186.0,210415.58675882564,239950
1702,387642.98799815157,418332.4375,380546.0613318819,355000
1703,370776.05065913755,440604.53125,484447.9384904473,521000
1704,258373.80060830087,284987.8125,315592.75789981236,389000
1705,434265.328214552,440598.65625,418038.60301553505,480000
1706,628920.3338164822,657360.875,693381.2361102849,675000
1707,253835.9363105059,252473.640625,282921.8072424156,265950
1708,297790.71142341784,271074.25,281476.8348754302,289000
1709,304522.8066489528,314206.125,313374.90619428456,310000
1710,476327.757116773,430843.53125,411708.9520672163,445000
1711,414571.29308318277,484972.0,418683.4394590112,400000
1712,395215.96588677954,362444.1875,373844.2152266495,369950
1713,430101.2482445881,434441.375,480929.8308425256,402000
1714,312526.81368189247,337256.65625,308109.93314646324,449000
1715,309284.9026318422,323857.8125,318859.04751891684,309000
1716,390130.2894029876,409723.09375,407826.37409248954,336000
1717,388868.37651548756,355590.875,396099.9510212986,400000
1718,260952.69222192193,278052.53125,286453.2708404231,140000
1719,647731.9084105516,631839.6875,828372.4652491075,675000
1720,201717.60193742687,196657.421875,240378.55871341773,208000
1721,368565.23454265646,393798.0625,412112.36702052056,480000
1722,316220.7753459562,280431.4375,282015.32620497287,170000
1723,328725.0808306265,394709.09375,385267.98398819973,540000
1724,238716.16789162505,228905.046875,251524.368824367,335000
1725,403132.6910977949,423965.34375,417095.5221461749,395000
1726,329117.63660248613,337195.5625,369061.678703468,460000
1727,457420.5499043211,398060.25,370956.6990925902,552500
1728,307455.666972203,364943.90625,444703.1071812139,304500
1729,742235.4370341176,708457.4375,754345.7927919792,749995
1730,512105.7403001686,519449.71875,512680.4483669698,569999
1731,422802.9687473263,368231.90625,340827.00147906726,276000
1732,617618.0520837919,655998.1875,605578.4062684433,699000
1733,410937.767752732,407202.40625,385572.8452872742,490000
1734,436790.7836335217,468142.53125,487916.2008720742,599380
1735,501265.22664355324,487222.21875,566098.609925324,430000
1736,354500.5253355257,372170.53125,354701.811925512,479000
1737,333972.6539502999,372856.875,421646.4158470427,450000
1738,249844.45727816754,238768.84375,269448.0692709915,253101
1739,640802.1464063355,636645.875,652469.230490549,800000
1740,439414.12699299277,414411.28125,381571.1487329971,350000
1741,321366.63341978827,341428.4375,342011.64960228105,317000
1742,289976.69511396583,296184.46875,289450.631933129,280000
1743,252762.86653665558,244281.9375,283494.94273786515,270000
1744,421673.2048713312,451414.21875,408874.7341797854,414500
1745,803359.8885649653,744845.5625,844556.7043060729,750000
1746,315512.2593985398,321554.25,370075.25736535544,334888
1747,688769.3347562427,587593.4375,465677.71521023696,880000
1748,464220.13282989437,392995.59375,402205.2045997895,455000
1749,389498.67240021966,352819.59375,335913.86342452373,238000
1750,420591.16238651035,397869.71875,417419.42640535854,385500
1751,402131.88589729345,415821.40625,442752.0408227562,375000
